src,dst
7356,10397
7356,12233
7356,13415
7356,11136
7356,6608
7356,7925
7356,13275
7356,5229
7356,9259
7356,10799
7356,492
7356,16940
7356,11431
7356,2871
7356,2862
7356,16177
7356,16007
7356,11384
7356,11922
7356,11971
7356,346
7356,17844
7356,3135
7356,6770
7356,3316
7356,16082
7356,9300
7356,10823
7356,16134
7356,16298
7356,5020
7356,10850
7356,1433
7356,9286
7356,9109
7356,13443
7356,1335
7356,1407
7356,10665
7356,459
7356,8900
7356,3944
7356,16695
7356,16024
7356,9746
7356,12796
7356,6907
7356,1002
7356,3080
7356,14982
7356,722
7356,13089
7356,6134
2633,4581
2633,184
2633,6076
2633,14878
2633,6530
2633,14728
2633,8832
2633,9875
2633,13347
2633,6632
2633,6819
2633,5595
2633,13880
2633,16826
2633,3166
2633,57
2633,1420
2633,59
2633,11631
2633,5645
2633,4609
2633,6992
2633,9744
2633,2021
2633,17039
2633,5628
2633,10258
2633,3206
2633,8432
2633,11137
2633,16784
2633,16665
2633,13240
2633,5229
2633,9468
2633,2108
2633,5192
2633,16321
2633,12323
2633,16045
2633,10438
2633,1223
2633,157
2633,16940
2633,9457
2633,17976
2633,16007
2633,8054
2633,14465
2633,2040
2633,14159
2633,15233
2633,12746
2633,10850
2633,1433
2633,14965
2633,10030
2633,431
2633,4181
2633,17765
2633,662
2633,9580
2633,6907
2633,10084
2633,7693
2633,1280
2633,14146
2633,6322
2633,15210
2633,13415
8274,6405
8274,10375
8274,3003
8274,6003
8274,9492
8274,979
8274,4557
8274,9657
8274,15430
8274,9243
8274,6110
8274,15982
8274,4224
8274,9361
8274,5554
8274,7213
8274,8593
14672,1122
14672,12547
14672,17880
14672,17271
14672,15496
14672,14592
14672,12556
14672,12038
14672,17816
8978,13015
8978,8500
8978,16007
8978,4348
8978,1433
8978,15863
8978,3091
8978,16003
8978,4660
8978,1358
8978,979
8978,15666
8978,8740
8978,4563
8978,16073
8978,2043
8978,11971
8978,6365
8978,12958
8978,13398
8978,11809
8978,14145
8978,10795
8978,17627
8978,6049
8978,16023
8978,2291
8978,16653
8978,1876
8978,9812
8978,9119
8978,39
8978,15296
8978,16083
8978,6247
8978,7213
8978,16042
8978,14053
8978,3922
8978,1301
8978,16284
8978,2013
8978,10493
8978,12660
2372,10242
2372,10269
2372,13347
2372,812
2372,14611
2372,4337
2372,11863
2372,3786
2372,11886
2372,7673
2372,5197
2372,12330
2372,14398
2372,2703
2372,623
2372,5645
2372,11421
2372,11408
2372,11493
2372,14023
2372,13038
2372,6406
2372,15151
2372,13850
2372,11102
2372,16022
2372,17307
2372,1603
2372,15018
2372,11391
2372,11966
2372,1919
2372,9821
2372,6324
2372,11087
2372,7697
2372,11326
2372,157
2372,11378
2372,11686
2372,10656
2372,14893
2372,6438
15686,2043
15686,14911
15686,9457
15686,11821
15686,13347
15686,1766
15686,4694
15686,14611
15686,15286
15686,7988
15686,8316
15686,66
15686,13156
15686,9494
15686,18161
15686,1433
15686,6365
15686,4868
15686,3629
15686,1243
15686,16042
15686,17675
15686,8066
15686,10258
15686,16027
15686,1494
15686,8321
15686,16443
15686,9487
15686,10885
15686,2991
15686,771
15686,2934
15686,2013
15686,3390
15686,15008
15686,5646
15686,2291
9657,16674
9657,17423
9657,10142
9657,7961
9657,287
9657,13328
9657,5431
9657,9433
9657,2260
9657,3048
9657,13834
9657,3922
9657,15446
9657,686
9657,1691
9657,6421
9657,7684
9657,3451
9657,16479
9657,9259
9657,9647
9657,12456
9657,14611
9657,13882
9657,17478
9657,4833
9657,6632
9657,9904
9657,36
9657,6236
811,14546
811,9259
811,9243
811,10522
811,3321
811,11563
811,11155
811,15440
811,17307
811,14187
811,11721
811,10178
811,12837
811,8054
811,12672
811,2043
811,9178
9110,8742
9110,4969
9110,3649
9110,2834
9110,10074
9110,9132
9110,15288
9110,2200
9110,8250
9110,14099
9110,7786
9110,9243
9110,2376
9110,1939
9110,336
9110,36
9110,17307
9110,16716
9110,6236
9110,13328
9110,3617
9240,7283
9240,4557
9240,12128
9240,13328
9240,12876
9240,13347
9240,2040
9240,3786
9240,3397
9240,11594
9240,57
9240,508
9240,1420
9240,2276
9240,3265
9240,11631
9240,8636
9240,9305
9240,13302
9240,2291
9240,1153
9240,576
9240,36
9240,1603
9240,17406
9240,12963
9240,8066
9240,639
9240,3012
9240,11246
9240,8780
9240,14944
9240,221
9240,16940
9240,2240
9240,15082
9240,2707
9240,5245
9240,8872
9240,4688
9240,5955
9240,18145
9240,15233
9240,8735
9240,16024
9240,5628
9240,2444
9240,1684
5857,12128
5857,9185
5857,8931
5857,13288
5857,15288
5857,13156
5857,5595
5857,2599
5857,16208
5857,7167
5857,9243
5857,17312
5857,9433
5857,7528
5857,5007
5857,5192
5857,9582
5857,9446
5857,9457
5857,18161
5857,15621
5857,17333
5857,14878
5857,3316
5857,296
5857,14086
5857,6438
5857,16769
5857,4613
5857,612
5857,7353
5857,3495
5857,6269
2222,4764
2222,14633
2222,13328
2222,7827
2222,15288
2222,17484
2222,1951
2222,14881
2222,7143
2222,12995
2222,16248
2222,16208
2222,11095
2222,13206
2222,10398
2222,5873
2222,7693
2222,310
2222,13256
2222,11893
2222,2291
2222,18018
2222,4966
2222,1427
2222,6589
2222,4737
2222,15581
2222,5007
2222,7528
2222,10222
2222,3972
2222,14606
2222,13469
2222,3376
2222,16599
2222,3617
2222,10313
2222,14893
2222,10238
2222,7273
2222,9135
2222,8929
2222,1627
2222,3373
2222,10525
2222,1729
2222,9255
2222,3407
2222,11754
2222,13015
2222,12258
2222,15264
2222,17455
2222,11609
2222,1322
2222,13324
2222,333
2222,3640
2222,16199
2222,15234
2222,15078
2222,9185
2222,12819
2222,655
2222,11730
2222,3746
2222,7841
2222,8396
2222,6552
2222,16213
2222,9132
2222,13444
2222,9567
2222,10169
2222,4692
2222,12248
2222,9490
2222,8937
2222,227
2222,11818
2222,16335
13529,10795
13529,15799
13529,5512
11914,11394
11914,7213
11914,2013
11914,416
11914,13347
11914,15288
11914,11863
11914,11413
11914,10270
11914,3181
11914,10018
11914,508
11914,3265
11914,5645
11914,10272
11914,2418
11914,9243
11914,6713
11914,13714
11914,10258
11914,8740
11914,13240
11914,12963
11914,5229
11914,6216
11914,7173
11914,11504
11914,16940
11914,9457
11914,13178
11914,1231
11914,10929
11914,13977
11914,8054
11914,11971
11914,17414
11914,2097
11914,5047
11914,11920
11914,12746
11914,16298
11914,6870
11914,1433
11914,9607
11914,17216
11914,2633
11914,13242
11914,3907
11914,9697
11914,9502
11914,11352
11914,1396
11914,722
11914,10763
4164,3629
4164,16208
4164,12687
4164,660
4164,5354
4164,14187
4164,11431
4164,66
4164,4238
4164,3649
4164,11407
4164,8832
4164,6992
4164,2646
4164,7988
4164,13725
4164,11772
4164,3277
4164,14496
4164,15455
4164,13283
4164,14944
4164,10804
4164,17659
4164,16274
4164,473
4164,13240
4164,3122
4164,16007
4164,11378
4164,16345
4164,12066
4164,11025
4164,16653
4164,8740
4164,4969
4164,8828
4164,17859
4164,6297
4164,6247
4164,10181
4164,7587
4164,16530
4164,1679
4164,56
4164,9305
4164,11609
4164,1433
4164,9875
4164,13288
4164,4764
4164,8066
4164,11087
4164,16665
4164,7844
9856,13689
9856,10804
9856,18082
9856,6992
9856,4682
9856,3732
9856,12851
3907,4782
3907,14393
3907,11059
3907,36
3907,8396
3907,12301
3907,17080
18145,11821
18145,3414
18145,3324
18145,17289
18145,12128
18145,8931
18145,9240
18145,16629
18145,6756
18145,17625
18145,1101
18145,1322
18145,2076
18145,15841
18145,13206
7498,14394
7498,7283
7498,2291
7498,8580
7498,6819
7498,16674
7498,5873
7498,57
7498,16167
7498,13880
7498,1128
7498,17675
7498,17645
7498,8815
7498,9490
7498,636
7498,10497
7498,16742
7498,13347
6820,6907
6820,11772
6820,15749
6820,17423
6820,9968
6820,16274
6820,16003
6820,56
6820,3524
6820,8396
6820,4080
6820,13768
6820,15440
6820,2068
6820,9634
6820,8066
6820,11976
6820,14195
6820,11132
6820,11631
6820,13347
6820,5321
6820,7213
1299,9733
1299,16023
1299,6076
1299,6992
15015,10486
15015,10424
15015,7435
15015,3649
15015,9457
15015,3629
15015,16003
15015,2295
15015,12771
15015,2043
15015,2291
15015,16274
15015,14600
15015,16073
15015,12746
15015,5507
15015,15233
15015,5195
15015,2013
15015,4764
15015,11431
15015,3122
15015,3786
15015,1876
15015,8066
15015,4243
15015,16042
15015,1603
15015,13178
15015,12687
15015,9812
15015,13347
15015,2998
15015,9875
15015,7680
15015,14855
15015,13218
15015,5050
15015,18030
15015,11449
15015,8801
15015,16665
4613,9132
4613,12128
4613,13156
4613,17272
4613,16248
4613,16208
4613,2196
4613,12018
4613,1296
4613,16067
4613,16558
4613,13827
4613,3746
4613,14312
4613,1025
4613,709
4613,1711
4613,543
4613,12268
4613,15480
4613,13408
4613,715
14660,11733
14660,3226
14660,407
14660,2306
14660,12623
14660,14855
14660,4581
14660,9474
14660,13201
14660,7080
14660,2013
14660,924
14660,16146
14660,7553
14660,4682
14660,473
14660,3053
14660,16265
16080,2291
16080,4737
8289,12556
8289,2276
8289,15084
8289,17749
8289,3650
8289,10274
8289,7213
8289,2005
8289,11863
8289,8829
8289,6530
8289,1128
8289,15749
8289,6513
8289,1430
8289,508
8289,13328
8289,4477
8289,10272
8289,6261
8289,18164
8289,1314
8289,14023
8289,1603
8289,15513
8289,6023
8289,14490
8289,15391
8289,3565
8289,5245
8289,36
8289,6819
8289,13347
8289,8742
8289,9185
8289,1684
8289,12217
8289,5038
1243,8066
1243,15686
1243,13969
1243,8449
1243,36
1243,13347
1243,12128
1243,11845
1243,1876
1243,6020
1243,13936
1243,18079
6619,13015
6619,13201
6619,12687
6619,3320
6619,1979
6619,7040
6619,15263
6619,1438
6619,4432
6619,6225
6619,10804
6619,5843
6619,9070
6619,14394
6619,4581
6619,9432
6619,10795
6619,5794
6619,7283
6619,15230
6619,7431
6619,7048
6619,3490
6619,8380
6619,17359
6619,9921
6619,14096
6619,523
6619,7279
6619,5507
6619,17880
6619,9693
6619,16561
6619,11935
6619,4359
6619,14690
6619,1122
6619,12660
6619,1301
6619,7497
6619,13650
6619,7193
6619,8888
6619,3967
6619,11025
6619,17423
6619,11999
6619,16740
6619,979
6619,13404
6619,2534
6619,10258
6619,16284
6619,2291
6619,2470
6619,17539
16140,2815
16140,15833
16140,430
16140,17972
16140,2588
16140,17998
16140,10375
16140,15037
16140,6170
16140,2291
16140,2372
16140,10018
16140,3280
16140,10919
16140,17272
16140,13206
16140,8931
16140,13156
16140,13827
16140,11059
16140,8430
16140,9433
16140,5092
16140,376
16140,2349
16140,17968
16140,5610
16140,7173
16140,14944
16140,9446
16140,9457
16140,626
16140,6819
16140,7167
16140,1057
16140,8580
16140,11233
16140,17170
16140,15331
16140,17333
16140,14878
16140,6763
16140,14159
16140,3316
16140,10506
16140,6438
16140,15264
16140,431
16140,2633
16140,1396
16140,53
16140,15078
16140,13288
16140,16438
16140,12128
16140,5628
16140,13347
16140,16940
16140,6322
10148,10052
10148,8693
10148,8316
10148,7961
10148,2589
10148,8066
10148,2951
10148,4164
10148,16345
10148,16674
10148,15455
10148,14852
10148,10885
10148,8919
10148,16353
10148,13156
10148,11360
10148,5512
10148,7693
10148,13834
10148,11653
10148,1502
10148,191
10148,16321
10148,11976
10148,10274
10148,15876
10148,11637
10148,2291
10148,5379
10148,7452
10148,11747
10148,4243
10148,9984
10148,3277
10148,16045
10148,811
10148,15548
10148,16513
10148,1703
10148,16042
10148,1919
10148,3849
10148,993
10148,14855
10148,17202
10148,3531
10148,8738
10148,14881
10148,623
10148,8186
10148,2013
10148,6513
10148,16073
10148,12771
14181,8483
14181,14611
14181,10501
14181,9447
1379,6400
1379,13328
1379,13347
1379,3786
1379,10018
1379,979
1379,8738
1379,11913
1379,10258
1379,1603
1379,8255
1379,8066
1379,4243
1379,16413
1379,10857
11350,3046
3241,3053
3241,15979
3241,2291
3241,1876
3241,1743
3241,15181
3241,2710
7694,8295
7694,2228
7694,15724
7694,7283
7694,3046
7694,13353
7694,2161
7694,15385
7694,9730
7694,6962
7694,7431
7694,13038
7694,4581
7694,7266
7694,14694
12206,17342
12206,17094
12206,523
12206,14855
12206,11769
12206,14449
12206,10274
12206,15008
260,14960
260,12556
260,2372
260,3629
9490,5748
9490,13347
9490,9185
9490,9865
9490,7498
9490,6178
9490,8658
9490,12018
9490,4609
9490,6867
9490,14606
9490,11818
9490,2222
9490,2633
9490,11334
9490,16954
9490,14094
9490,15482
9490,8252
9490,17111
9490,6111
14487,2834
14487,14881
14487,15181
14487,5192
14487,16438
14487,4538
14487,431
2097,7213
2097,4764
2097,1142
2097,6236
2097,8931
2097,1068
2097,1768
2097,15288
2097,17484
2097,11863
2097,7673
2097,15181
2097,5595
2097,10270
2097,4389
2097,12434
2097,10018
2097,16208
2097,7859
2097,7167
2097,9851
2097,10997
2097,3158
2097,477
2097,8400
2097,9243
2097,10626
2097,13811
2097,10258
2097,14145
2097,11059
2097,13275
2097,9468
2097,16438
2097,11504
2097,12013
2097,16940
2097,18161
2097,16007
2097,2781
2097,8057
2097,7664
2097,10928
2097,924
2097,8054
2097,11971
2097,8404
2097,2477
2097,2852
2097,11914
2097,14709
2097,3316
2097,17263
2097,12746
2097,8604
2097,10030
2097,635
2097,1323
2097,11795
9845,16924
9845,13347
9845,14611
9845,16073
9845,2521
9845,2154
9845,7409
9845,7641
9845,8669
9845,8053
9845,7680
9845,979
9845,5038
9845,9243
9845,1314
9845,10258
9845,1921
9845,11037
9845,17406
9845,7213
9845,6132
9845,5195
9845,8155
9845,639
9845,12347
9845,3139
9845,1243
9845,9446
9845,3113
9845,6130
9845,16940
9845,13178
9845,8676
9845,17831
9845,15331
9845,10767
9845,9657
9845,4243
9845,8214
9845,8361
9845,13575
9845,13032
9845,15169
9845,11645
9845,3881
16662,7476
12086,14758
12086,16303
12086,10257
12086,12623
12086,13969
12086,15511
12086,1635
12086,10274
12086,5646
12086,5507
12086,5107
12086,4581
12086,3967
12086,15446
12086,4682
12086,16448
12086,8222
12086,7428
12086,17880
12086,3922
12086,5794
12086,6569
12086,11106
12086,3490
12086,5324
12086,2306
12086,14117
12086,17233
12086,17094
12086,15561
12086,15496
12086,14984
12086,13385
12086,9432
12086,14096
7292,3169
7292,670
12995,10501
12995,9185
12995,415
12995,9067
12995,9243
12995,199
12995,2222
1096,9361
1096,5794
1096,10274
1096,11747
1096,12687
1096,10276
1096,4581
1096,3226
1096,6134
1096,6819
1096,15755
1096,2106
1096,13347
1096,16003
1096,1876
1096,2013
1096,3265
1096,13156
1096,14085
1096,8740
1096,4289
1096,16321
1096,10997
1096,9185
1096,2062
1096,15496
1096,13415
1096,13880
1096,16665
8279,7213
8279,4529
8279,13347
8279,9682
8279,10018
8279,5552
8279,9243
8279,12284
8279,14008
8279,10589
8279,9807
16811,6689
16811,14688
16811,16438
16811,9800
16811,16344
16811,8742
16811,7638
16811,11409
16811,11153
16811,14299
16811,1084
16811,10761
16811,16372
8188,13328
8188,2005
8188,686
8188,3938
8188,14471
8188,3166
8188,57
8188,5232
8188,49
8188,59
8188,72
8188,13827
8188,17721
8188,11788
8188,11927
8188,7605
8188,11108
8188,3146
8188,1509
8188,12248
8188,10736
8188,2807
8188,14978
8188,333
8188,13383
8188,7748
8188,5084
8188,1510
8188,14476
8188,5383
8188,14362
8188,9095
8188,4183
8188,414
8188,1426
8188,2313
8188,2467
8188,15804
8188,206
8188,3817
8188,15035
8188,7246
8188,1821
8188,8252
8188,3422
8188,1627
8188,2125
8188,15084
8188,4570
17307,15173
17307,3069
17307,9118
17307,15491
17307,6888
17307,6034
17307,16085
17307,10225
17307,12556
17307,15296
17307,4439
17307,6671
17307,11686
17307,732
17307,8679
17307,6530
17307,8341
17307,2372
17307,15938
17307,9110
17307,10816
17307,2119
17307,6513
17307,15666
17307,7859
17307,8607
17307,14450
17307,15502
17307,1876
17307,7777
17307,10779
17307,803
17307,8316
17307,1197
17307,811
17307,16714
17307,6355
17307,14356
17307,12024
17307,11202
17307,6183
17307,5486
17307,17291
17307,17478
17307,9592
17307,15845
17307,12836
17307,10934
17307,17713
17307,3651
17307,7392
17307,3181
17307,7684
17307,6421
17307,11886
17307,1603
17307,16234
17307,11313
17307,8066
17307,6324
17307,6453
17307,12457
17307,7533
17307,9730
17307,10825
17307,14033
17307,16450
17307,7975
17307,9875
17307,17844
17307,1939
17307,8785
17307,12210
17307,8942
17307,12031
17307,3413
17307,622
17307,1314
17307,14820
17307,16272
17307,12534
17307,2013
17307,2484
17307,9904
17307,918
17307,9132
8050,7345
11792,6819
11792,6619
11792,9185
11792,4950
11792,8321
11792,8384
11792,16321
11792,8580
11792,9741
12626,13347
12626,13343
12626,57
12626,3489
12626,15927
12549,1018
12549,10146
12549,13178
12549,9580
6018,13347
6018,6314
6018,57
6018,13705
6018,14470
17959,8832
17959,4764
17959,2834
17959,13288
17959,17484
17959,2005
17959,3786
17959,3397
17959,2857
17959,2599
17959,7392
17959,11637
17959,16208
17959,57
17959,3265
17959,59
17959,6992
17959,1296
17959,16067
17959,15031
17959,9243
17959,17039
17959,11730
17959,13827
17959,3206
17959,8740
17959,5092
17959,16784
17959,17571
17959,6269
17959,7554
17959,12323
17959,14893
17959,16082
17959,6448
17959,7969
17959,2665
17959,431
17959,6266
17959,12932
17959,15169
17959,4581
2240,6400
2240,8832
2240,1142
2240,9138
2240,4565
2240,7143
2240,10270
2240,6992
2240,1290
2240,18164
2240,2512
2240,229
2240,11313
2240,4087
2240,15331
2240,3004
14201,6632
14201,5857
14201,3166
14201,17039
14201,5192
14201,11539
9,17272
9,5637
11645,7366
11645,10972
11645,11155
11645,10762
11645,1155
11645,15648
11645,2834
11645,8942
11645,8483
11645,8698
11645,12055
11645,29
11645,5197
11645,1603
11645,17406
11645,16048
11645,629
11645,6591
11645,6034
11645,7213
11645,12691
11645,2153
11645,1404
11645,8676
11645,12234
11645,8638
11645,6615
11645,11754
11645,9861
11645,3016
11645,5331
11645,16725
11645,4341
11645,1396
11645,7693
11645,16024
11645,8340
11645,2871
15168,7213
219,16665
219,8942
219,9474
219,3397
219,3443
219,14849
219,5714
219,1128
219,9447
219,57
219,7498
219,5232
219,4950
219,17289
219,59
219,2218
219,13978
219,10463
219,14962
219,8396
219,6159
219,8707
219,16650
219,9598
219,4289
219,14268
219,15852
219,7664
219,16767
219,16713
219,501
219,8242
219,2846
219,7214
219,13437
219,11754
219,12248
219,3405
219,8479
219,5828
219,11354
219,11464
219,14029
219,9361
219,11702
219,15484
219,3442
219,11426
219,7456
219,10186
219,12796
219,6171
219,9695
219,13975
219,8869
219,9503
219,2956
219,3491
219,13515
219,8920
219,7866
219,14046
219,1334
219,15910
219,15723
219,1854
219,1821
219,10253
10301,7213
10301,6261
10301,6322
10301,107
10301,16665
10301,7626
10301,812
10301,9875
10301,3786
10301,3397
10301,686
10301,9567
10301,10270
10301,5624
10301,3181
10301,7859
10301,7167
10301,9284
10301,8664
10301,7466
10301,17806
10301,2346
10301,10016
10301,3413
10301,8053
10301,13826
10301,5164
10301,4325
10301,5038
10301,1983
10301,7675
10301,343
10301,15789
10301,14156
10301,9243
10301,13217
10301,12055
10301,15494
10301,11455
10301,6687
10301,3746
10301,3206
10301,9793
10301,2795
10301,1689
10301,10397
10301,13813
10301,17131
10301,5229
10301,10146
10301,601
10301,17301
10301,12347
10301,8411
10301,14053
10301,14490
10301,12760
10301,16479
10301,2905
10301,7173
10301,14895
10301,16045
10301,15250
10301,2898
10301,2834
10301,8194
10301,16438
10301,7192
10301,9844
10301,14746
10301,8572
10301,13019
10301,988
10301,16644
10301,17013
10301,6999
10301,7070
10301,3255
10301,5152
10301,8356
10301,17578
10301,11019
10301,8410
10301,924
10301,8007
10301,8835
10301,8404
10301,219
10301,12308
10301,4538
10301,11598
10301,4690
10301,2331
10301,17880
10301,1572
10301,3673
10301,6430
10301,12485
10301,8638
10301,9741
10301,10496
10301,12643
10301,1095
10301,4455
10301,8150
10301,14008
10301,12746
10301,11785
10301,2251
10301,14812
10301,1205
10301,6287
10301,15541
10301,8604
10301,11591
10301,11354
10301,4692
10301,13569
10301,11464
10301,17699
10301,11862
10301,807
10301,17216
10301,5794
10301,7822
10301,15370
10301,3813
10301,8466
10301,14871
10301,1425
10301,7773
10301,8727
10301,1165
10301,517
10301,3340
10301,15959
10301,9746
10301,17281
10301,9368
10301,10361
10301,12246
10301,7693
10301,14379
10301,15496
10301,9941
10301,15169
10301,16769
10301,14332
10301,3080
10301,11222
10301,1258
10301,12675
10301,11164
10301,4833
10301,13089
10301,15333
10301,3122
10301,17455
10301,6799
10301,8354
10301,3495
14920,14195
14920,11362
14920,8669
15816,11059
15816,4713
15816,13777
15816,16180
15816,4120
15816,12996
15816,5219
1009,1766
1009,15008
1009,5157
1009,3649
1009,8738
1009,11360
1009,16345
1009,74
1009,12548
1009,10522
1009,12746
1009,4337
1009,15233
1009,16085
1009,9058
1009,12556
1009,2013
1009,10486
1009,17659
1009,11102
1009,16487
1009,2913
1009,3277
1009,6179
1009,10180
1009,11293
1009,216
1009,8066
1009,1876
1009,11207
1009,16073
1009,1919
1009,5846
1009,174
1009,2601
1009,1420
1009,10030
1009,4494
1009,11736
1009,14852
1009,6258
1009,11051
1009,3170
1009,9138
1009,13347
1009,4151
1009,6992
1009,11391
1009,15668
1009,6001
1009,12687
13969,8329
13969,12457
13969,16003
13969,6054
13969,6661
13969,13347
13969,1255
13969,12340
13969,1243
13969,13248
13969,17013
13969,12086
13969,6345
13969,14536
13969,7193
13977,1812
13977,9851
13977,16022
13977,11504
13977,16160
13977,8084
13977,8087
13977,11914
13977,11051
15971,13460
15971,1871
15971,16308
17476,5081
17476,13347
17476,1768
17476,9865
17476,10398
17476,12575
17476,5092
17476,3376
17476,6383
17476,9691
17476,5918
17476,7456
17476,2959
17476,5701
17476,310
17476,751
17476,6134
988,979
988,110
988,13347
988,1142
988,3786
988,686
988,5197
988,3413
988,17289
988,5645
988,8931
988,12819
988,6713
988,15446
988,17039
988,15494
988,12952
988,576
988,9921
988,3361
988,13418
988,3170
988,11017
988,11733
988,13768
988,14895
988,7213
988,6552
988,1223
988,10301
988,388
988,13178
988,10418
988,16007
988,8580
988,14856
988,6365
988,1587
988,8054
988,3027
988,6383
988,6430
988,9741
988,14720
988,15093
988,14871
988,14732
988,3159
988,14062
15197,15395
15197,6003
7196,1300
12232,15493
12232,6819
12232,9984
12232,3649
12232,17278
12232,15296
12232,157
12232,1603
12232,17376
12232,1142
12232,3753
12232,6687
12232,9048
12232,16003
12232,16665
12232,3650
12232,5942
12232,1919
12232,11087
12232,15380
12232,7431
12232,10081
12232,8580
12232,56
12232,4199
12232,3277
12232,9457
12232,11733
12232,12878
12232,13218
12232,8066
12232,13038
12232,15804
12232,732
12232,16023
12232,6513
12232,8801
12232,7680
12232,5197
12232,16042
12232,1876
12232,10209
12232,14053
12232,9389
12232,14187
12232,5676
12232,228
12232,2811
12232,14728
12232,1684
12232,14893
12232,3786
12232,10438
12232,14944
12232,12066
12232,7409
12232,4389
12232,9058
12232,8832
12232,13725
12232,9730
15888,12952
5972,981
5972,16042
5972,2291
5972,2242
5972,15018
5972,7528
5972,10142
5972,9657
5972,13398
5972,6247
5972,15935
5972,16321
5972,5862
5972,15648
5972,11971
5972,4164
5972,5512
9284,10258
9284,16160
2958,11246
2958,1433
2958,11592
2958,8887
2958,534
2958,16208
2958,1627
2958,12127
2958,13770
2958,7620
2958,14062
2958,4833
2958,9475
2958,15940
2958,3397
16964,4950
16964,17039
15380,56
15380,765
15380,10795
15380,9875
15380,5605
15380,2571
15380,8785
15380,3010
15380,3091
15380,5058
15380,3170
15380,3277
15380,6599
15380,3228
15380,9259
15380,12771
15380,2013
15380,16024
15380,1876
15380,14615
15380,2905
15380,6247
15380,16003
15380,3650
15380,12843
15380,10804
15380,7508
15380,16073
15380,12232
15380,8736
15380,2014
15380,15233
15380,10522
15380,11132
15380,687
15380,18031
15380,3226
15380,15755
15380,11976
15380,593
15380,9457
15380,14690
15380,1743
15380,9812
15380,17568
11108,7587
11108,11059
11108,14592
11108,11109
11108,36
11108,15259
11108,13450
11108,7353
11108,13528
11108,2005
11108,3397
11108,9567
11108,14881
11108,5570
11108,8250
11108,9447
11108,16248
11108,2599
11108,11637
11108,1283
11108,11631
11108,5645
11108,979
11108,8321
11108,12819
11108,918
11108,1627
11108,12128
11108,13827
11108,16478
11108,9132
11108,5007
11108,5323
11108,10225
11108,13768
11108,6552
11108,16213
11108,8194
11108,5142
11108,14893
11108,7605
11108,8022
11108,7528
11108,3004
11108,3909
11108,11861
11108,15184
11108,13411
11108,8942
11108,6912
11108,17484
11108,12217
11108,2125
11108,11944
11108,8314
11108,6322
1323,13288
1323,13347
1323,517
4750,15395
4750,6062
4750,11686
4750,13347
4750,7856
4750,7213
4750,4432
4750,18166
4750,14826
4750,17484
4750,11207
4750,17341
4750,14615
4750,14861
4750,16227
4750,2038
4750,6251
4750,6632
4750,5610
4750,13038
4750,15288
4750,10209
4750,9725
11795,8942
11795,809
11795,15288
11795,7392
11795,16208
11795,14944
11795,12013
11795,18161
11795,2797
11795,2097
11795,12743
11795,5020
11795,459
11795,10098
11795,2533
6160,2260
15234,6438
15234,6907
15234,174
15234,1303
15234,1876
15234,3876
15234,5157
15234,7740
15234,3181
15234,11637
15234,57
15234,3265
15234,10919
15234,5645
15234,11592
15234,17478
15234,1292
15234,15446
15234,6802
15234,8931
15234,8942
15234,9240
15234,12128
15234,5854
15234,4366
15234,8194
15234,16438
15234,1805
15234,16160
15234,7785
15234,7604
15234,12013
15234,2005
15234,10506
15234,17484
15234,14129
15234,9361
15234,3653
15234,662
15234,11845
15234,3443
15234,14062
15234,15841
15234,9567
15234,2789
15234,6507
15234,13601
15234,9132
4798,1768
4798,12812
4798,12520
4798,16683
4798,15966
4798,17895
1657,4758
1657,8821
1657,7366
1657,9099
1657,15567
1657,13015
1657,4672
1657,1404
1657,11939
1657,8255
1657,6992
1657,14592
1657,5646
1657,6819
1657,12228
1657,9882
1657,3053
1657,6628
1657,17342
1657,16339
1657,3265
1657,16576
1657,16353
1657,159
1657,17468
1657,15703
1657,16818
1657,10908
1657,5157
1657,10225
1657,11637
1657,10375
1657,7353
1657,6322
1657,15331
1657,10767
1657,11059
3041,4317
3041,13399
3041,16067
3041,9355
3041,797
3041,701
3041,14344
3041,142
3041,2265
3041,14235
3041,2713
9378,2004
9378,17167
9378,7680
9378,5175
9378,11736
16953,687
16953,11939
16953,4728
16953,12066
16953,6322
16953,1919
16953,6590
16953,15331
16953,9634
16953,10375
16953,6049
16953,15204
16953,8872
16953,11592
16953,18164
16953,4164
16953,13398
16953,10209
16953,9990
16953,5646
16953,1433
16953,290
16953,2291
16953,11132
16953,1835
16953,13178
17239,6956
17239,9845
17239,7673
17239,7213
17239,16003
17239,11983
17239,11722
17239,6802
17239,9589
17239,16007
17239,2781
17239,9657
17239,1585
4344,2291
4344,11782
4344,3390
4344,15563
1989,7503
14254,9185
14254,13156
14254,979
14254,11059
14254,4408
14254,12154
14254,6897
14254,10418
14254,6438
14254,11609
14254,17455
14254,9631
10926,7138
13230,11158
13230,16274
13230,14881
13230,17080
13230,655
13230,9243
13230,11225
13230,17312
13230,11686
13230,11341
13230,13229
13230,17110
13230,3617
24,13846
24,184
24,6210
24,4764
24,11246
24,6400
24,16447
24,8036
24,6281
24,8844
24,11449
24,6056
24,15179
24,6992
24,1919
24,1736
24,12697
24,25
24,4262
24,7693
24,7213
24,9361
24,15169
24,6214
24,6481
24,8636
24,6513
24,17484
24,16003
24,6222
24,11747
24,1224
24,15494
24,10258
24,3206
24,13288
24,11137
24,3361
24,15439
24,7925
